global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
907,0,453,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000274,1.5906521,-0.01063086714764888,0.3249738245396641,0.052301142563578304,3.005964009813267,,3.005964009813267
908,0,454,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090996,1.6000026,-0.2038105322850576,0.2218813588437826,-0.017094051583155002,,-1.0985596904870432,-1.0985596904870432
909,0,454,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000015,1.5902439,-0.0109120886772871,0.3258469305885576,0.05213446605593818,3.002685794491644,,3.002685794491644
910,0,455,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090989,1.5999948,-0.2037765173059123,0.222054585814476,-0.017157570843205273,,-1.1017808666234585,-1.1017808666234585
911,0,455,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000014,1.5911084,-0.01046344079077244,0.3265407305358359,0.052233241135953026,3.0229520942641037,,3.0229520942641037
912,0,456,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999881,-0.2044828292327345,0.2190199186404546,-0.017850188346990172,,-1.1003941407314124,-1.1003941407314124
913,0,456,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000265,1.5901295,-0.00907548471724584,0.3257631756775554,0.05231029315741985,3.0039368613831283,,3.0039368613831283
914,0,457,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091133,1.5999763,-0.2045760580281291,0.2212586046920881,-0.01796868102005875,,-1.10762349333103,-1.10762349333103
915,0,457,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000287,1.5907164,-0.00891621885934113,0.3256781096893125,0.05237996552429749,3.008990515310812,,3.008990515310812
916,0,458,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091175,1.59999,-0.2046487634778431,0.2190269154721287,-0.018028614689415707,,-1.1107711985056024,-1.1107711985056024
917,0,458,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000298,1.5897346,-0.008838620127298379,0.3291900227913422,0.052157455797036935,2.99716358230387,,2.99716358230387
918,0,459,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999655,-0.2037036755478909,0.2195022645450773,-0.01811377449753634,,-1.115889643985804,-1.115889643985804
919,0,459,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000283,1.5904415,-0.01057862579498602,0.3260509575309092,0.05186845503892245,3.018816747364593,,3.018816747364593
920,0,460,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.5999928,-0.2038033370292247,0.2221301278990246,-0.017153591460084036,,-1.1019983800487365,-1.1019983800487365
921,0,460,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000006,1.5898435,-0.009927609004080296,0.3270945493084176,0.05214017970012042,3.009870511606014,,3.009870511606014
922,0,461,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999895,-0.2046856090695792,0.2193056757251419,-0.017905599004694232,,-1.1036275963502413,-1.1036275963502413
923,0,461,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000348,1.5897514,-0.009684121630226196,0.3265438166441834,0.05264616967613748,3.016898903574381,,3.016898903574381
924,0,462,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091133,1.5999937,-0.2027516839636812,0.2198735740449693,-0.018001683932075865,,-1.1093645278358444,-1.1093645278358444
925,0,462,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000247,1.5904441,-0.008864394498289033,0.3270825996174489,0.05240737023454187,3.028347116568149,,3.028347116568149
926,0,463,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090961,1.5999948,-0.2035292086007634,0.2223397146748454,-0.01715775389120018,,-1.1019149200043874,-1.1019149200043874
927,0,463,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999869,1.5898407,-0.01122264098376036,0.3278542817922543,0.05194661610842002,3.021949291400861,,3.021949291400861
928,0,464,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090995,1.5999907,-0.2034553890173383,0.2210285676562268,-0.01714309124755916,,-1.1013550364331854,-1.1013550364331854
929,0,464,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,1.000002,1.5904131,-0.01144410111010075,0.3274262882277414,0.05280378186594597,3.0315941580444954,,3.0315941580444954
930,0,465,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091174,1.5999916,-0.2047047516297313,0.2189716925578451,-0.018075069819621703,,-1.113588250999164,-1.113588250999164
931,0,465,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000278,1.5911075,-0.01056672827057217,0.3274972365113733,0.05239431653715228,3.0397993339379035,,3.0397993339379035
932,0,466,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999911,-0.2042480991253153,0.2201322933723187,-0.017941259866474574,,-1.1057778141577794,-1.1057778141577794
933,0,466,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000191,1.5904123,-0.009469168933315423,0.3278564206112426,0.05324429200778531,3.0429128757438484,,3.0429128757438484
934,0,467,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091174,1.5999891,-0.2045147213066567,0.2193867107232411,-0.017956994120139083,,-1.1067313175104723,-1.1067313175104723
935,0,467,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,316,316,0,1.0000327,1.5907017,-0.009921195283532136,0.3279028462654856,0.05277915576051152,3.0485333128732446,,3.0485333128732446
936,0,468,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090983,1.6000078,-0.2036288319936439,0.2213765305021536,-0.0172235740478002,,-1.1058618772185498,-1.1058618772185498
937,0,468,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.000001,1.5905418,-0.01031961943954229,0.328687911886222,0.052580158581237914,3.0482756716059107,,3.0482756716059107
938,0,469,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090967,1.5999929,-0.203808732660872,0.2217971092980841,-0.01737781076778007,,-1.115063880337234,-1.115063880337234
939,0,469,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.9999994,1.5903817,-0.01083444897085428,0.3291550570694551,0.05241421001951244,3.0427835782014574,,3.0427835782014574
940,0,470,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090971,1.5999829,-0.2039633147914617,0.2213477531205053,-0.017412630849616847,,-1.1169986755646508,-1.1169986755646508
941,0,470,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999964,1.5904379,-0.009539792334417934,0.3297680370748881,0.052559870861101615,3.0482305120413953,,3.0482305120413953
942,0,471,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091014,1.5999926,-0.2039694385968178,0.2225756139858905,-0.017348881064958684,,-1.1136976885492387,-1.1136976885492387
943,0,471,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000041,1.5895897,-0.009396343734925231,0.3301108401706134,0.05240963308446235,3.0373550413817916,,3.0373550413817916
944,0,472,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090978,1.5999907,-0.204118410370131,0.2231499112032829,-0.017394248276469515,,-1.1163110605587876,-1.1163110605587876
945,0,472,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000004,1.5899409,-0.008876199870967463,0.3299405270904149,0.052541164651034054,3.04789703489799,,3.04789703489799
946,0,473,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090966,1.5999907,-0.2037179948810859,0.2219246736039282,-0.01748286240540755,,-1.1218413696260825,-1.1218413696260825
947,0,473,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,0.99999952,1.5899287,-0.009533179093800165,0.3292231008720909,0.05363750198831094,3.086271376324886,,3.086271376324886
948,0,474,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091008,1.5999827,-0.2025221773049672,0.2248168833877724,-0.01572638076417855,,-1.0182372652414422,-1.0182372652414422
949,0,474,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000033,1.5901235,-0.008947585709393024,0.3296181189804153,0.05422490305923094,3.1192408562128993,,3.1192408562128993
950,0,475,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091013,1.5999748,-0.2026386684512418,0.2252618340046508,-0.015309125295605247,,-0.9935012017864512,-0.9935012017864512
951,0,475,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000039,1.591222,-0.008520742156381142,0.3295188854166682,0.05449708239332882,3.1467335681732935,,3.1467335681732935
952,0,476,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091014,1.5999515,-0.2023561797014874,0.225798463943053,-0.01619084649355713,,-1.0029649448780507,-1.0029649448780507
953,0,476,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000041,1.5898319,-0.009784853146613946,0.3294261899003228,0.054145755700711964,3.1285048425235673,,3.1285048425235673
954,0,477,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.6000332,-0.2026196943733249,0.2313607406357052,-0.015480910403896377,,-1.0063303438393951,-1.0063303438393951
955,0,477,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000006,1.5907083,-0.01035143714398146,0.3293719206880894,0.05415908956153981,3.131818417294958,,3.131818417294958
956,0,478,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091009,1.5999513,-0.2028067749014908,0.2274339287256701,-0.016498547987567964,,-1.02155103006088,-1.02155103006088
957,0,478,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000035,1.5900302,-0.009764059446752071,0.3293183686478138,0.05399369443751965,3.118363194815084,,3.118363194815084
958,0,479,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091039,1.5999539,-0.2026582974206623,0.2270220042543207,-0.016513847929105135,,-1.0224311954313503,-1.0224311954313503
959,0,479,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000064,1.5907689,-0.01055571530014277,0.3300410757675034,0.05418556821752787,3.147103120202624,,3.147103120202624
960,0,480,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091057,1.599955,-0.2026996963229584,0.2282544821500778,-0.016402610495689546,,-1.0160957251230498,-1.0160957251230498
961,0,480,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000082,1.5899142,-0.0108223594725132,0.3302125885713503,0.054306787496834284,3.1226341829914905,,3.1226341829914905
962,0,481,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090989,1.5999484,-0.2028844282559454,0.2292857554554937,-0.01677936209584785,,-1.0384539995309123,-1.0384539995309123
963,0,481,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000014,1.5897895,-0.01044753193855286,0.3301528099354835,0.05369503305758675,3.108768524014949,,3.108768524014949
964,0,482,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091039,1.5999519,-0.2032699370936544,0.2286204490810628,-0.016848144381452723,,-1.0426434586175364,-1.0426434586175364
965,0,482,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000064,1.5905787,-0.01105399988591671,0.3307076477195405,0.05414440759810253,3.134552088632406,,3.134552088632406
966,0,483,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090983,1.5999795,-0.203220323431236,0.2324312973929485,-0.016053540722265728,,-1.0405085236375302,-1.0405085236375302
967,0,483,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.000001,1.5901864,-0.009390505030751228,0.3311754133430509,0.05423829904426964,3.125881264155306,,3.125881264155306
968,0,484,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.5999874,-0.2032677006700063,0.2341485023498535,-0.01608427378729787,,-1.042655148019939,-1.042655148019939
969,0,484,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000006,1.5900886,-0.01087263226509094,0.3315204399670182,0.054576563072198304,3.123385394324763,,3.123385394324763
970,0,485,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091009,1.5999894,-0.2032568253339324,0.2339445744519644,-0.016199544018824882,,-1.04949501274546,-1.04949501274546
971,0,485,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000037,1.5906733,-0.01096427068114281,0.3315651700160445,0.05439239168307738,3.127674950189679,,3.127674950189679
972,0,486,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091019,1.5999736,-0.2034131340435539,0.2328634968270422,-0.01631605036556579,,-1.0561715127671385,-1.0561715127671385
973,0,486,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000044,1.5905766,-0.009642510674893856,0.3320309156750114,0.05409418311432649,3.132919021218071,,3.132919021218071
974,0,487,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091004,1.5999775,-0.2036023995368637,0.2350697766827494,-0.016174594261174655,,-1.0482724798825414,-1.0482724798825414
975,0,487,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000038,1.5895847,-0.0103253461420536,0.331596403982317,0.05385193884430711,3.1100003797646316,,3.1100003797646316
976,0,488,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090991,1.5999854,-0.2033876114636084,0.2337004158725127,-0.016403494398518095,,-1.061950112522672,-1.061950112522672
977,0,488,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000017,1.5903795,-0.008919140950267856,0.3322017497586354,0.0534968261012536,3.116084884270462,,3.116084884270462
978,0,489,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090977,1.5999794,-0.2032890993104752,0.2339537001174429,-0.016668574230720403,,-1.077212358877424,-1.077212358877424
979,0,489,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000002,1.5895338,-0.01072690170258284,0.3314646224229301,0.05373814070254549,3.0939859329842174,,3.0939859329842174
980,0,490,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091008,1.5999855,-0.2029933567299054,0.2327403665884678,-0.01663895502170781,,-1.0756345714631723,-1.0756345714631723
981,0,490,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000033,1.5896177,-0.01013188622891903,0.3315645700516558,0.05348716416915113,3.1008881600894633,,3.1008881600894633
982,0,491,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091015,1.5999502,-0.2029953207987609,0.2304605187810198,-0.01740329599482722,,-1.0757243877624498,-1.0757243877624498
983,0,491,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000042,1.5895385,-0.01217084564268589,0.3319014847694,0.053818433078820276,3.0963042799174163,,3.0963042799174163
984,0,492,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090971,1.5999894,-0.2029485642316278,0.2335592741551604,-0.01670194748950697,,-1.0791645459369448,-1.0791645459369448
985,0,492,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,0.99999964,1.591298,-0.01012621548674677,0.3318287144907535,0.054439390012419396,3.139962900807728,,3.139962900807728
986,0,493,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.5999993,-0.201597267695409,0.2333978110033533,-0.016548160983264202,,-1.0700322203423367,-1.0700322203423367
987,0,493,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000007,1.5900164,-0.009267449632044096,0.3311321133805675,0.05391439755562086,3.1047664299682003,,3.1047664299682003
988,0,494,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.6000171,-0.2026083344651233,0.2333449663027469,-0.01670673000446514,,-1.0796094772553602,-1.0796094772553602
989,0,494,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000007,1.590216,-0.01148801110684872,0.3315126300566305,0.05376238516647291,3.1103783789137442,,3.1103783789137442
990,0,495,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090998,1.6000229,-0.2032727251325461,0.2348100915551177,-0.016729714263480685,,-1.0814307082066226,-1.0814307082066226
991,0,495,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000025,1.5902793,-0.0096439507223018,0.3319485121350851,0.05385755935095551,3.120540331708295,,3.120540331708295
992,0,496,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091004,1.5999794,-0.2027233647704758,0.233932542088239,-0.016686432376409883,,-1.0783640334199318,-1.0783640334199318
993,0,496,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.000003,1.5900866,-0.009868425317108631,0.3328465141959258,0.05397400056088539,3.1161812376898275,,3.1161812376898275
994,0,497,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.5999874,-0.2030747278582097,0.2352124212876605,-0.01688829561148281,,-1.0906113952659247,-1.0906113952659247
995,0,497,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000006,1.5907774,-0.01107881963253021,0.3323284081066684,0.053654589597057364,3.1231289453284843,,3.1231289453284843
996,0,498,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091002,1.5999774,-0.2028441624156327,0.2333634942770004,-0.016926661785580596,,-1.0925363379576525,-1.0925363379576525
997,0,498,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000029,1.5895298,-0.009818151593208311,0.3325080526827566,0.05440677789055881,3.1069589128506276,,3.1069589128506276
998,0,499,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0090977,1.5999504,-0.203057090685776,0.230683660628844,-0.01782483257502481,,-1.1007970232566242,-1.1007970232566242
999,0,499,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000002,1.5907121,-0.009516606127600307,0.3314879267605657,0.054072987793578456,3.118072856512294,,3.118072856512294
1000,0,500,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090972,1.6000232,-0.2029792629765774,0.2347598730222038,-0.017264101604951242,,-1.1133477584975753,-1.1133477584975753
1001,0,501,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,326,326,0,0.99998367,1.5896235,-0.006436786614358425,0.3406641795497616,0.05893276369282335,3.409777733104879,,3.409777733104879
1002,0,501,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091037,1.5999553,-0.2021787965358692,0.2474459888453178,-0.013416756149623284,,-0.842614548351296,-0.842614548351296
1003,0,501,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,320,320,0,1.0000062,1.5899445,-0.009170622797682907,0.3330085051273137,0.0567277778529363,3.267990904490077,,3.267990904490077
1004,0,502,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091004,1.5999523,-0.2025578616968949,0.2487584107245002,-0.014070286914575153,,-0.8814856798302776,-0.8814856798302776
1005,0,502,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000038,1.5911109,-0.009590328671038153,0.3331349163027764,0.057212229193355196,3.2826799305479923,,3.2826799305479923
1006,0,503,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091008,1.599965,-0.202699176349749,0.2490687914516609,-0.013502944054905479,,-0.8950087741146804,-0.8950087741146804
1007,0,503,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000033,1.591056,-0.0108910882845521,0.3340688079681431,0.05616210283582251,3.2777161944804885,,3.2777161944804885
1008,0,504,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0091021,1.599957,-0.2029782363895758,0.2493893406961272,-0.01377905531598762,,-0.9115056704050728,-0.9115056704050728
1009,0,504,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000046,1.5910187,-0.0117234718054533,0.3341146110075583,0.05653713134712506,3.2705878122841137,,3.2705878122841137
1010,0,505,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.59996,-0.2033701318822918,0.2490246756510301,-0.014699579723998851,,-0.9189459002109168,-0.9189459002109168
1011,0,505,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000263,1.5903581,-0.0100083721124313,0.3345688012031542,0.05606728677040423,3.259269350174608,,3.259269350174608
1012,0,506,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090997,1.5999589,-0.2030299166046821,0.2514791200342386,-0.01403265742796752,,-0.9269202183638762,-0.9269202183638762
1013,0,506,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000023,1.5898309,-0.009181054157164442,0.3343909287401772,0.05629492957289151,3.2441795641766418,,3.2441795641766418
1014,0,507,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091088,1.5999563,-0.2033579274294617,0.2503146292722742,-0.015137689504202788,,-0.9451857806069259,-0.9451857806069259
1015,0,507,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000114,1.5902268,-0.01180110964924097,0.3346922143180442,0.056242933687351615,3.236137754061017,,3.236137754061017
1016,0,508,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091115,1.5999588,-0.2035068609616717,0.2502514458364911,-0.015378007163268733,,-0.9593373689939044,-0.9593373689939044
1017,0,508,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,321,321,0,1.0000138,1.5909598,-0.009783151559531689,0.3348249884507961,0.05650169552405235,3.2473234911644204,,3.2473234911644204
1018,0,509,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090981,1.599961,-0.2034898894946142,0.2525368132021111,-0.014818579074495885,,-0.9741546108987104,-0.9741546108987104
1019,0,509,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000007,1.5902698,-0.01091972459107637,0.3334894162830985,0.05547324770101523,3.223995539350602,,3.223995539350602
1020,0,510,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091114,1.5999593,-0.2038567408039005,0.2500121606720819,-0.01573812161622741,,-0.9807029823477454,-0.9807029823477454
1021,0,510,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,322,322,0,1.0000284,1.59017,-0.008858257088124634,0.336398038748051,0.0572199880852931,3.226227363712928,,3.226227363712928
1022,0,511,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091116,1.5999609,-0.2038027929216234,0.2497070827944707,-0.01595986284055464,,-0.9937648960415962,-0.9937648960415962
1023,0,511,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,319,319,0,1.0000143,1.5911064,-0.01010016530104305,0.3354143762492823,0.056110498781534866,3.2380911121430476,,3.2380911121430476
1024,0,512,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009106,1.5999527,-0.2036681696457006,0.2504153323049345,-0.01612473217639235,,-1.0034671362592362,-1.0034671362592362
1025,0,512,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,317,317,0,1.0000087,1.589568,-0.01191374938935041,0.3358445480617083,0.05527632250053864,3.203270765302137,,3.203270765302137
1026,0,513,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091153,1.5999663,-0.2041151505559925,0.2500652013028541,-0.01619290701213031,,-1.0077236604337823,-1.0077236604337823
1027,0,513,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,323,323,0,1.0000234,1.5908377,-0.009379293040439137,0.337291113255068,0.056945575306597516,3.2348765764915486,,3.2348765764915486
1028,0,514,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0091058,1.599955,-0.2039958672629913,0.2504650138794098,-0.01623648773918277,,-1.0102681809809435,-1.0102681809809435
1029,0,514,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,1.0000085,1.5912157,-0.01052962429821491,0.3365443329740736,0.05562182943907008,3.2381816708889506,,3.2381816708889506
1030,0,515,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0090972,1.5999669,-0.2039548159605202,0.2523979165631784,-0.015725230494166378,,-1.0279203876136533,-1.0279203876136533
1031,0,515,B[N94]_NiC_nit_1M KOH_ vs RHE B_05_CVA_C02.txt,318,318,0,0.99999988,1.5905678,-0.008934341055767875,0.3380090824054625,0.05511377013304494,3.215343464211127,,3.215343464211127
