cycle,j_forward_mAcm2,j_backward_mAcm2,delta_j_mAcm2
377,-0.009486557653061225,-0.06417268775510204,0.05468613010204082
378,-0.009606786734693878,-0.06390179897959183,0.05429501224489795
379,-0.009544038265306122,-0.06496792142857143,0.055423883163265304
380,-0.009704070918367346,-0.06442100408163266,0.05471693316326531
381,-0.009223785204081634,-0.062169830612244896,0.052946045408163264
382,-0.009274025,-0.062494770918367346,0.05322074591836735
383,-0.009399832142857143,-0.06281206989795918,0.05341223775510204
384,-0.009349670918367347,-0.06258506530612246,0.05323539438775511
385,-0.009391075,-0.06297479030612245,0.05358371530612245
386,-0.009235179081632653,-0.06316381020408163,0.05392863112244897
387,-0.009549086224489797,-0.06359882397959184,0.05404973775510204
388,-0.009587925510204081,-0.06325619489795918,0.053668269387755096
389,-0.00944926275510204,-0.06347215765306123,0.054022894897959195
390,-0.009357785714285714,-0.06371264234693878,0.05435485663265307
391,-0.009641402551020408,-0.06382582551020409,0.05418442295918368
392,-0.009626396428571429,-0.06446013469387755,0.054833738265306124
393,-0.009746916836734693,-0.06457721071428571,0.05483029387755102
394,-0.009812674489795918,-0.06432210612244899,0.054509431632653066
395,-0.009807273979591836,-0.06508549693877551,0.05527822295918367
396,-0.009744519897959185,-0.06469202551020409,0.0549475056122449
397,-0.009543831122448979,-0.06498037551020408,0.0554365443877551
398,-0.009805089285714285,-0.06450505153061224,0.054699962244897954
399,-0.009788173979591837,-0.06504211734693878,0.055253943367346944
400,-0.009862441326530613,-0.06488501479591836,0.05502257346938775
401,-0.0006994413265306123,-0.06160594846938776,0.06090650714285715
402,-0.009033325510204082,-0.061991193367346945,0.05295786785714286
403,-0.008882466836734694,-0.06228524795918368,0.053402781122448985
404,-0.008994964795918367,-0.06210469489795918,0.053109730102040814
405,-0.008927691326530611,-0.06237469693877551,0.0534470056122449
406,-0.009002632142857143,-0.06324886326530613,0.05424623112244899
407,-0.009109757142857142,-0.06381268571428572,0.05470292857142858
408,-0.009303522448979591,-0.0637430556122449,0.05443953316326531
409,-0.009472725510204082,-0.06408954132653061,0.054616815816326526
410,-0.009562418877551021,-0.06497556887755103,0.05541315000000001
411,-0.009633230612244898,-0.06471457908163265,0.05508134846938775
412,-0.009496576530612245,-0.06440279081632654,0.054906214285714294
413,-0.009490592857142858,-0.06556640510204081,0.05607581224489796
414,-0.009553052040816325,-0.06463584948979592,0.05508279744897959
415,-0.009744382142857142,-0.065128625,0.05538424285714286
416,-0.009595717346938775,-0.06527615408163265,0.055680436734693875
417,-0.009774185204081633,-0.06535389897959185,0.055579713775510214
418,-0.009852380102040816,-0.06551015663265305,0.05565777653061224
419,-0.009853286734693878,-0.06522454642857144,0.05537125969387756
420,-0.010018101020408164,-0.06555882602040816,0.055540725
421,-0.009969904081632654,-0.06584909744897958,0.05587919336734693
422,-0.010046005102040815,-0.06600653010204081,0.055960525
423,-0.010228555612244897,-0.06653674846938776,0.056308192857142864
424,-0.01023210612244898,-0.06660713265306122,0.056375026530612236
425,-0.010131538775510204,-0.06598442244897959,0.05585288367346938
426,-0.010297719387755103,-0.06605188010204081,0.05575416071428571
427,-0.01022915969387755,-0.06650765612244898,0.056278496428571426
428,-0.010212580612244898,-0.06646486581632653,0.05625228520408163
429,-0.010353480612244897,-0.06712141479591836,0.056767934183673464
430,-0.010256170918367346,-0.06767264948979591,0.057416478571428564
431,-0.010285701020408163,-0.06723245,0.05694674897959184
432,-0.010348072959183673,-0.06738536581632654,0.05703729285714286
433,-0.010323082653061224,-0.06743393112244898,0.05711084846938776
434,-0.010511208673469387,-0.06731254132653061,0.056801332653061226
435,-0.010370484693877552,-0.06792384591836735,0.0575533612244898
436,-0.010463013265306123,-0.06758206632653062,0.057119053061224494
437,-0.010536511224489795,-0.06797432704081632,0.05743781581632653
438,-0.01044966887755102,-0.06811833010204081,0.05766866122448979
439,-0.010315773979591835,-0.06842208265306123,0.05810630867346939
440,-0.010602725510204082,-0.069028675,0.05842594948979592
441,-0.010664083163265305,-0.06857722091836735,0.05791313775510204
442,-0.010737452551020408,-0.06801809234693877,0.05728063979591837
443,-0.01062905357142857,-0.0679702637755102,0.05734121020408163
444,-0.010602743367346939,-0.06844503112244897,0.05784228775510203
445,-0.010539297959183673,-0.06840946734693877,0.0578701693877551
446,-0.010587385714285715,-0.06895262653061225,0.05836524081632653
447,-0.010728578571428572,-0.06864498724489797,0.057916408673469394
448,-0.010893585714285713,-0.06855976785714285,0.05766618214285714
449,-0.01059922551020408,-0.06867961734693878,0.058080391836734704
