global_cycle,session,raw_cycle,filename,n_points,n_points_ox,n_points_red,E_min,E_max,I_min_mA,I_max_mA,I_mean_mA,Q_ox_mC,Q_red_mC,Q_total_mC
127,0,63,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,1.0000154,1.591388,-0.009954442270100117,0.3113689956354415,0.03466453598933126,2.002698383571672,,2.002698383571672
128,0,64,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009311,1.5999992,-0.1839133897345659,0.1676556617021561,-0.017313288719650113,,-1.0861520400914175,-1.0861520400914175
129,0,64,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,0.99995136,1.5910276,-0.01037691367376029,0.3118536453138887,0.03451303673250691,1.9875761814402644,,1.9875761814402644
130,0,65,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0080569,1.5999582,-0.1828731219928237,0.1498827678816657,-0.01787719887863233,,-1.0887460572177503,-1.0887460572177503
131,0,65,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,0.99995738,1.5901272,-0.04224602878093719,0.3130176992766012,0.03397244297112796,1.9719499635051023,,1.9719499635051023
132,0,66,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.008719,1.5999831,-0.1811422568682064,0.1465776711702347,-0.01741808986125905,,-1.0862087653610781,-1.0862087653610781
133,0,66,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99995136,1.5914633,-0.008834711781596477,0.3097842632533388,0.035338692758209014,1.9810434700408484,,1.9810434700408484
134,0,67,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,310,0,310,1.0090109,1.5999671,-0.1794324076798337,0.1412063390016556,-0.01765084683439988,,-1.0821134897709896,-1.0821134897709896
135,0,67,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,0.99995136,1.5905129,-0.01015689403839599,0.3117257754136249,0.033333511204723144,1.9692934091984902,,1.9692934091984902
136,0,68,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.008021,1.5999143,-0.1798884819094404,0.1230924080970675,-0.017861426927300826,,-1.083958850845163,-1.083958850845163
137,0,68,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,1.0000213,1.5907419,-0.01132319363157855,0.3113994903995439,0.033682088859469425,1.9595369694947002,,1.9595369694947002
138,0,69,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009391,1.5999715,-0.1779111847907098,0.126748863607645,-0.01773236954756145,,-1.073939912794088,-1.073939912794088
139,0,69,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,0.99999136,1.5901991,-0.01006850309516039,0.3121454123970787,0.03589711472772001,1.9655348007028275,,1.9655348007028275
140,0,70,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0093189,1.6000091,-0.1781894085713023,0.1276973654394564,-0.017211164505352303,,-1.0677652178972175,-1.0677652178972175
141,0,70,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,1.000043,1.5903749,-0.02157036075368529,0.3118470248295129,0.034099591056709296,1.9683634582840417,,1.9683634582840417
142,0,71,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009315,1.5999067,-0.1757146686356263,0.1471841493819621,-0.017390022102315748,,-1.055346720417039,-1.055346720417039
143,0,71,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,1.0000155,1.5909687,-0.02079947256361661,0.3134580422504811,0.03469427487366663,1.9528373199993407,,1.9528373199993407
144,0,72,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0087761,1.5999444,-0.1745746822105212,0.1452127918601027,-0.017507940610426934,,-1.0640965631524186,-1.0640965631524186
145,0,72,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99995583,1.5908182,-0.01112968536714712,0.3101143218059226,0.03401853585544246,1.9370711210765155,,1.9370711210765155
146,0,73,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0093709,1.5999619,-0.1733170256106336,0.1196876915206251,-0.017668295390713507,,-1.0687337762197286,-1.0687337762197286
147,0,73,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,329,329,0,0.99997145,1.5913981,-0.01479754503816366,0.3120769043648721,0.033446120313131676,1.9448330572773915,,1.9448330572773915
148,0,74,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087109,1.5999572,-0.1743944979128207,0.1301009505987167,-0.017185424689490525,,-1.0668391553778276,-1.0668391553778276
149,0,74,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,1.0000249,1.5899312,-0.02065151260309933,0.3131478203260634,0.03280400193079026,1.9214231047401484,,1.9214231047401484
150,0,75,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0093613,1.5999509,-0.1713570228040624,0.1206069284677506,-0.017478803557098164,,-1.0598321748454496,-1.0598321748454496
151,0,75,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,0.99996412,1.5909283,-0.009158035640189932,0.3090470622664707,0.034076940982611464,1.9313916502000974,,1.9313916502000974
152,0,76,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0080569,1.5999424,-0.1714036625852537,0.1513353920188443,-0.017390525598629657,,-1.0597570750721004,-1.0597570750721004
153,0,76,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,0.99995744,1.5900217,-0.01556345367103149,0.3121939079163765,0.03286194138233162,1.9140825816131004,,1.9140825816131004
154,0,77,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0093029,1.6000311,-0.1707197232458109,0.1504661589860916,-0.01690238990350213,,-1.0570568942660392,-1.0570568942660392
155,0,77,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,327,327,0,1.0000033,1.591423,-0.009716722509922391,0.311070112059074,0.033268624277845806,1.9244544419902652,,1.9244544419902652
156,0,78,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009299,1.5999832,-0.1691353497848758,0.1308588062195069,-0.017034385862839202,,-1.0555676062659005,-1.0555676062659005
157,0,78,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,0.99995118,1.5907023,-0.04628407210111618,0.3104461379000703,0.03334368019090117,1.9096506126409452,,1.9096506126409452
158,0,79,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0087889,1.5999775,-0.1693629338446393,0.1172578514260414,-0.01741792599277802,,-1.054777039541113,-1.054777039541113
159,0,79,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,330,330,0,0.99998945,1.5901351,-0.009451676160097122,0.3151975607327737,0.033256039608016714,1.9045846381086005,,1.9045846381086005
160,0,80,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.008803,1.5999802,-0.1684666023827459,0.1318179816007614,-0.01734381709218586,,-1.0540489586765935,-1.0540489586765935
161,0,80,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,1.0000033,1.5909669,-0.008599823971875531,0.3169864765211781,0.033446229713422135,1.9218550782458943,,1.9218550782458943
162,0,81,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0099049,1.5999022,-0.1687739043037123,0.1404296482095913,-0.01722520930401308,,-1.0450960527393334,-1.0450960527393334
163,0,81,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,345,345,0,1.0000055,1.5909392,-0.02120511656951002,0.31449937917313,0.033784608034532794,1.905656834555086,,1.905656834555086
164,0,82,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087049,1.6000012,-0.1672281192911387,0.1593250185251236,-0.016670023800832625,,-1.0456241711595466,-1.0456241711595466
165,0,82,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,350,350,0,1.0000054,1.5900683,-0.01184458844363689,0.3138311016385611,0.03348632731170964,1.8990700754393544,,1.8990700754393544
166,0,83,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0093089,1.5999752,-0.1663425886431831,0.1289108544588089,-0.016764900756305465,,-1.0416259071521334,-1.0416259071521334
167,0,83,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,1.0000094,1.5914052,-0.0312933623790741,0.317340134468843,0.03185453150669466,1.9130843215480466,,1.9130843215480466
168,0,84,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0087451,1.5999434,-0.16512942354641,0.1509893834590912,-0.017139798940652456,,-1.039114204545406,-1.039114204545406
169,0,84,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,1.0000453,1.5908351,-0.01038418381466105,0.3161615953131469,0.032596520251032504,1.9055123127229252,,1.9055123127229252
170,0,85,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,314,0,314,1.0080171,1.5999893,-0.164868992958084,0.1512934863567352,-0.016550963099034015,,-1.0373715987923535,-1.0373715987923535
171,0,85,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,1.0000174,1.5905583,-0.02043740888652595,0.3153871918805493,0.033211351434107174,1.894754253695283,,1.894754253695283
172,0,86,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,314,0,314,1.0080149,1.5999713,-0.1651301806621246,0.1381197422742844,-0.016600501976785073,,-1.0369705261864999,-1.0369705261864999
173,0,86,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,342,342,0,0.99995118,1.5911694,-0.04543446004390717,0.3157510752509312,0.03202208036005374,1.8956343780353064,,1.8956343780353064
174,0,87,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009405,1.5999812,-0.162033458676635,0.141620010137558,-0.016553983093194818,,-1.0330201636231722,-1.0330201636231722
175,0,87,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,347,347,0,0.99995118,1.5913063,-0.04609314724802971,0.3170353820763867,0.03196287426373742,1.8939869193193617,,1.8939869193193617
176,0,88,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0099089,1.6000152,-0.1614074237476608,0.1276340138005172,-0.01657246705184146,,-1.0269381234803725,-1.0269381234803725
177,0,88,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,0.99995118,1.5917504,-0.04059772193431854,0.319635654157151,0.03332909590681855,1.9009320576933475,,1.9009320576933475
178,0,89,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009901,1.5999632,-0.161698523812712,0.1318129003047943,-0.01649602866051542,,-1.0258837901953897,-1.0258837901953897
179,0,89,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000013,1.5908269,-0.0087707145139575,0.3151118464479388,0.03443639777707907,1.8888023852113953,,1.8888023852113953
180,0,90,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.008023,1.5999238,-0.1617933482432938,0.1163898874031106,-0.016905245501462565,,-1.025736865643678,-1.025736865643678
181,0,90,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,0.99995136,1.5900683,-0.008598171252702055,0.314882220090373,0.03300070631751786,1.8793488300892,,1.8793488300892
182,0,91,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009901,1.5999812,-0.160938470912627,0.1358738985398541,-0.016493865261379456,,-1.026331878073097,-1.026331878073097
183,0,91,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,1.0000013,1.5905818,-0.02212265506386757,0.3134355499916794,0.032269910153037464,1.8831097732781876,,1.8831097732781876
184,0,92,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0099049,1.5999852,-0.1601933638407074,0.1432746797800064,-0.01643119255460607,,-1.0247274934120738,-1.0247274934120738
185,0,92,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000055,1.5901711,-0.0208889846082615,0.3176612594331307,0.03274188948471913,1.8724723655670796,,1.8724723655670796
186,0,93,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009907,1.5999852,-0.1619819836009229,0.1477168500423431,-0.016407015007018532,,-1.0245867013507568,-1.0245867013507568
187,0,93,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99995118,1.59087,-0.0445975735783577,0.3183899294634562,0.03374954262409346,1.8797353496259983,,1.8797353496259983
188,0,94,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087008,1.6000311,-0.1596406118979513,0.1207202225923538,-0.016402609255291762,,-1.0179003381794711,-1.0179003381794711
189,0,94,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,1.0000013,1.5900632,-0.008659282734192184,0.3191437824943009,0.03266568059605831,1.8738736517972345,,1.8738736517972345
190,0,95,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0093089,1.6000252,-0.1590971083200838,0.1292863339185715,-0.016356655220877543,,-1.0186602848977988,-1.0186602848977988
191,0,95,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,355,355,0,1.0000093,1.5905682,-0.01471481006592512,0.3207350184322317,0.03291659463748489,1.8680573459267247,,1.8680573459267247
192,0,96,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009325,1.5999167,-0.1587483023650729,0.1406055408574286,-0.01681789519072654,,-1.0217089622539186,-1.0217089622539186
193,0,96,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000255,1.5906162,-0.03414449468255043,0.3215295010755543,0.033021604392957156,1.8737575193030327,,1.8737575193030327
194,0,97,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.008719,1.5999144,-0.1559135897703008,0.1165520025547161,-0.0168684227853022,,-1.0220621914451233,-1.0220621914451233
195,0,97,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,341,341,0,0.99995118,1.5902466,-0.04465803503990173,0.3249308439680756,0.03231460360429821,1.865333781684424,,1.865333781684424
196,0,98,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0088069,1.599997,-0.1579594495302608,0.1304923370480537,-0.0167389652331656,,-1.0146826183552593,-1.0146826183552593
197,0,98,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99995118,1.5902747,-0.04424436762928963,0.3247186860401363,0.0332274626921442,1.866451942950796,,1.866451942950796
198,0,99,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0098988,1.5999693,-0.1575187754685567,0.1461831033229828,-0.016242925454950756,,-1.0141203196042448,-1.0141203196042448
199,0,99,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99999946,1.590058,-0.008885269053280354,0.3269588444546985,0.03264048478163759,1.8669943986291444,,1.8669943986291444
200,0,100,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009315,1.6000192,-0.1564933771325874,0.1460176259279251,-0.016179800259984178,,-1.01313378771846,-1.01313378771846
201,0,101,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,332,332,0,0.99995118,1.591109,-0.00421788456688249,0.350576706491923,0.0358129650154293,2.045250513603605,,2.045250513603605
202,0,101,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087169,1.6000212,-0.1610985504033242,0.165682777762413,-0.014431343767732535,,-0.9153749424635402,-0.9153749424635402
203,0,101,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000174,1.5912004,-0.01975222110272722,0.3404611137479199,0.03525971187613429,1.9449431755832736,,1.9449431755832736
204,0,102,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,314,0,314,1.0080191,1.6000051,-0.15892936452402,0.1263235511015291,-0.014772885242197813,,-0.9224219011295667,-0.9224219011295667
205,0,102,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,1.0000193,1.5908927,-0.02076073177158833,0.3339992888218415,0.03554271831527698,1.9402775513698125,,1.9402775513698125
206,0,103,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0098988,1.5999812,-0.1592190741444666,0.1543291807174683,-0.014552311746817943,,-0.916271370605932,-0.916271370605932
207,0,103,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,0.99999952,1.5917231,-0.02058668799050476,0.340800346868958,0.03425420171427851,1.9486437640418204,,1.9486437640418204
208,0,104,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,311,0,311,1.008885,1.5999861,-0.1602574468243918,0.1211011426488837,-0.01521435919756735,,-0.922794652727596,-0.922794652727596
209,0,104,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,331,331,0,1.0000461,1.5903373,-0.01918905916196917,0.3402539826196407,0.033439889883065996,1.931889050471777,,1.931889050471777
210,0,105,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.009299,1.5999992,-0.156764956439791,0.1512489467859268,-0.014624116953581857,,-0.9204490160382359,-0.9204490160382359
211,0,105,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,346,346,0,0.99999946,1.590441,-0.01121454034000635,0.3367134737887421,0.036045422818726844,1.9289496782040432,,1.9289496782040432
212,0,106,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0093089,1.6000091,-0.1557787204744002,0.1279213609902754,-0.01473105126376344,,-0.9191164932013547,-0.9191164932013547
213,0,106,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,0.99995118,1.5914142,-0.03515639156103134,0.3446146603002496,0.03460343113758937,1.9404576801187048,,1.9404576801187048
214,0,107,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0080808,1.5999534,-0.1567625847140167,0.1204741919301116,-0.015176633466769708,,-0.9229860020600739,-0.9229860020600739
215,0,107,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,0.99998152,1.5905854,-0.02030722014403538,0.3413047540995806,0.03453040314546409,1.927557843404112,,1.927557843404112
216,0,108,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0088009,1.5999911,-0.1562703953589142,0.1572566777467728,-0.014548666360369928,,-0.9165403389387478,-0.9165403389387478
217,0,108,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,333,333,0,1.0000013,1.5901637,-0.01038083806633949,0.3376892135640897,0.0353396426495149,1.9298553769989777,,1.9298553769989777
218,0,109,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0081251,1.5999206,-0.1562262080113319,0.1488191131502385,-0.014980823024696752,,-0.9139486712500836,-0.9139486712500836
219,0,109,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,0.99995136,1.5911822,-0.01151590757513302,0.3463481350558068,0.03569256319271592,1.9397759634632947,,1.9397759634632947
220,0,110,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0093571,1.5999393,-0.1537646505368137,0.1214083984054422,-0.015096828385288256,,-0.9151086510756419,-0.9151086510756419
221,0,110,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,1.0000103,1.5910822,-0.007945838134494482,0.3463746946587252,0.03330095783180303,1.9330017601604896,,1.9330017601604896
222,0,111,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0098988,1.6000472,-0.1536605833074431,0.1236542109796339,-0.014606622864242882,,-0.9122156120384842,-0.9122156120384842
223,0,111,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,337,337,0,0.99995136,1.590219,-0.008387220161426255,0.3515319606377476,0.034346071694780086,1.9266750462445474,,1.9266750462445474
224,0,112,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0087757,1.5999519,-0.1534785281898343,0.1381984992573657,-0.01491567218116629,,-0.9096555775413789,-0.9096555775413789
225,0,112,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,338,338,0,0.99995118,1.5903233,-0.04297790676355362,0.3449529954917705,0.03403018467095616,1.9208849750212051,,1.9208849750212051
226,0,113,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0098988,1.6000091,-0.1540179948001015,0.1600187122821808,-0.014349760201835492,,-0.907963027670176,-0.907963027670176
227,0,113,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99999946,1.5908488,-0.007839807033956203,0.3493353725474589,0.033205192750223475,1.9287595888839573,,1.9287595888839573
228,0,114,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0080742,1.5999445,-0.1523081855200754,0.1234324102988478,-0.014965559932929558,,-0.9116971587257953,-0.9116971587257953
229,0,114,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,339,339,0,0.99995118,1.5913471,-0.04312427714467049,0.3450902243181551,0.03329319724506111,1.930837282419461,,1.930837282419461
230,0,115,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0093089,1.6000172,-0.1526178375849394,0.156276598572731,-0.014379922868858938,,-0.907811207629427,-0.907811207629427
231,0,115,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,0.99995136,1.591199,-0.007829433536985675,0.3531771780166002,0.0334675802445285,1.9369728863937263,,1.9369728863937263
232,0,116,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0087109,1.6000091,-0.1530140599795855,0.1395259352157945,-0.014493271561243156,,-0.9077462389293778,-0.9077462389293778
233,0,116,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,340,340,0,0.99995136,1.5900402,-0.007613092107383722,0.3433743198490546,0.034644743287754666,1.9249156160853538,,1.9249156160853538
234,0,117,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0086989,1.5999551,-0.1525263227175599,0.1392780095338821,-0.01436119218794185,,-0.9031737065464917,-0.9031737065464917
235,0,117,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,343,343,0,0.99995136,1.590999,-0.00868747199138431,0.3534940072526345,0.03331664398257928,1.9321472464074954,,1.9321472464074954
236,0,118,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.0093751,1.5999585,-0.1504156488564319,0.1384749157088141,-0.014833452910789005,,-0.9027789512357715,-0.9027789512357715
237,0,118,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,334,334,0,1.0000197,1.591432,-0.008169952021832044,0.3499103433767918,0.03486364934575627,1.942078839750821,,1.942078839750821
238,0,119,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,312,0,312,1.009377,1.599978,-0.1521934394783748,0.1416923254728317,-0.014838920467118499,,-0.9052598866989496,-0.9052598866989496
239,0,119,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,336,336,0,0.99995136,1.5905855,-0.008626096192074939,0.355913832133167,0.03573992942304053,1.9263541825301258,,1.9263541825301258
240,0,120,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,313,0,313,1.0086989,1.6000491,-0.1502428835227063,0.1476753984994075,-0.01434951497531729,,-0.9045176145963686,-0.9045176145963686
241,0,120,B[N93]_NiC_acet_1M KOH_ vs RHE B_05_CVA_C02.txt,335,335,0,0.99999946,1.5910461,-0.02647572010755539,0.3487815261035848,0.03554787021586419,1.9360668892322204,,1.9360668892322204
